日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date,品种
2023-11-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.29,-0.01,0.0,0.0,0.0,311.0,,2023-11-24,中证交易所绿色债券指数
2023-11-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.32,0.03,0.02,0.0,0.0,311.0,,2023-11-27,中证交易所绿色债券指数
2023-11-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.32,0.0,0.0,0.0,0.0,311.0,,2023-11-28,中证交易所绿色债券指数
2023-11-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.32,-0.01,0.0,0.0,0.0,311.0,,2023-11-29,中证交易所绿色债券指数
2023-11-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.35,0.03,0.02,0.0,0.0,311.0,,2023-11-30,中证交易所绿色债券指数
2023-12-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.37,0.02,0.01,0.0,0.0,316.0,,2023-12-01,中证交易所绿色债券指数
2023-12-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.4,0.03,0.02,0.0,0.0,315.0,,2023-12-04,中证交易所绿色债券指数
2023-12-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.41,0.01,0.01,0.0,0.0,315.0,,2023-12-05,中证交易所绿色债券指数
2023-12-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.4,-0.01,-0.01,0.0,0.0,315.0,,2023-12-06,中证交易所绿色债券指数
2023-12-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.39,-0.01,0.0,0.0,0.0,315.0,,2023-12-07,中证交易所绿色债券指数
2023-12-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.39,0.0,0.0,0.0,0.0,315.0,,2023-12-08,中证交易所绿色债券指数
2023-12-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.44,0.05,0.03,0.0,0.0,315.0,,2023-12-11,中证交易所绿色债券指数
2023-12-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.47,0.03,0.02,0.0,0.0,315.0,,2023-12-12,中证交易所绿色债券指数
2023-12-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.5,0.04,0.03,0.0,0.0,315.0,,2023-12-13,中证交易所绿色债券指数
2023-12-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.58,0.08,0.06,0.0,0.0,315.0,,2023-12-14,中证交易所绿色债券指数
2023-12-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.65,0.06,0.05,0.0,0.0,315.0,,2023-12-15,中证交易所绿色债券指数
2023-12-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.71,0.06,0.05,0.0,0.0,315.0,,2023-12-18,中证交易所绿色债券指数
2023-12-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.77,0.06,0.05,0.0,0.0,315.0,,2023-12-19,中证交易所绿色债券指数
2023-12-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.81,0.04,0.03,0.0,0.0,315.0,,2023-12-20,中证交易所绿色债券指数
2023-12-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.83,0.02,0.01,0.0,0.0,315.0,,2023-12-21,中证交易所绿色债券指数
2023-12-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.89,0.06,0.05,0.0,0.0,315.0,,2023-12-22,中证交易所绿色债券指数
2023-12-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.94,0.06,0.04,0.0,0.0,314.0,,2023-12-25,中证交易所绿色债券指数
2023-12-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,135.99,0.05,0.03,0.0,0.0,314.0,,2023-12-26,中证交易所绿色债券指数
2023-12-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.07,0.09,0.06,0.0,0.0,314.0,,2023-12-27,中证交易所绿色债券指数
2023-12-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.18,0.11,0.08,0.0,0.0,314.0,,2023-12-28,中证交易所绿色债券指数
2023-12-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.26,0.08,0.06,0.0,0.0,314.0,,2023-12-29,中证交易所绿色债券指数
2024-01-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.34,0.08,0.06,0.0,0.0,318.0,,2024-01-02,中证交易所绿色债券指数
2024-01-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.35,0.0,0.0,0.0,0.0,318.0,,2024-01-03,中证交易所绿色债券指数
2024-01-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.38,0.03,0.02,0.0,0.0,318.0,,2024-01-04,中证交易所绿色债券指数
2024-01-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.43,0.05,0.04,0.0,0.0,318.0,,2024-01-05,中证交易所绿色债券指数
2024-01-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.49,0.06,0.04,0.0,0.0,318.0,,2024-01-08,中证交易所绿色债券指数
2024-01-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.57,0.08,0.06,0.0,0.0,318.0,,2024-01-09,中证交易所绿色债券指数
2024-01-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.62,0.05,0.04,0.0,0.0,318.0,,2024-01-10,中证交易所绿色债券指数
2024-01-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.65,0.03,0.02,0.0,0.0,318.0,,2024-01-11,中证交易所绿色债券指数
2024-01-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.67,0.03,0.02,0.0,0.0,318.0,,2024-01-12,中证交易所绿色债券指数
2024-01-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.71,0.03,0.03,0.0,0.0,318.0,,2024-01-15,中证交易所绿色债券指数
2024-01-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.73,0.02,0.02,0.0,0.0,318.0,,2024-01-16,中证交易所绿色债券指数
2024-01-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.77,0.04,0.03,0.0,0.0,318.0,,2024-01-17,中证交易所绿色债券指数
2024-01-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.81,0.04,0.03,0.0,0.0,318.0,,2024-01-18,中证交易所绿色债券指数
2024-01-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.86,0.05,0.04,0.0,0.0,318.0,,2024-01-19,中证交易所绿色债券指数
2024-01-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.94,0.09,0.06,0.0,0.0,318.0,,2024-01-22,中证交易所绿色债券指数
2024-01-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.98,0.04,0.03,0.0,0.0,318.0,,2024-01-23,中证交易所绿色债券指数
2024-01-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,136.99,0.01,0.01,0.0,0.0,318.0,,2024-01-24,中证交易所绿色债券指数
2024-01-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.04,0.05,0.04,0.0,0.0,318.0,,2024-01-25,中证交易所绿色债券指数
2024-01-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.07,0.04,0.03,0.0,0.0,317.0,,2024-01-26,中证交易所绿色债券指数
2024-01-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.13,0.06,0.04,0.0,0.0,317.0,,2024-01-29,中证交易所绿色债券指数
2024-01-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.17,0.04,0.03,0.0,0.0,317.0,,2024-01-30,中证交易所绿色债券指数
2024-01-31,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.25,0.08,0.06,0.0,0.0,317.0,,2024-01-31,中证交易所绿色债券指数
2024-02-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.34,0.09,0.06,0.0,0.0,318.0,,2024-02-01,中证交易所绿色债券指数
2024-02-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.4,0.06,0.05,0.0,0.0,318.0,,2024-02-02,中证交易所绿色债券指数
2024-02-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.51,0.11,0.08,0.0,0.0,318.0,,2024-02-05,中证交易所绿色债券指数
2024-02-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.53,0.02,0.02,0.0,0.0,318.0,,2024-02-06,中证交易所绿色债券指数
2024-02-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.54,0.01,0.01,0.0,0.0,318.0,,2024-02-07,中证交易所绿色债券指数
2024-02-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.59,0.05,0.04,0.0,0.0,318.0,,2024-02-08,中证交易所绿色债券指数
2024-02-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.71,0.12,0.09,0.0,0.0,318.0,,2024-02-19,中证交易所绿色债券指数
2024-02-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.76,0.05,0.03,0.0,0.0,318.0,,2024-02-20,中证交易所绿色债券指数
2024-02-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.8,0.05,0.03,0.0,0.0,318.0,,2024-02-21,中证交易所绿色债券指数
2024-02-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.85,0.05,0.04,0.0,0.0,318.0,,2024-02-22,中证交易所绿色债券指数
2024-02-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,137.94,0.09,0.06,0.0,0.0,318.0,,2024-02-23,中证交易所绿色债券指数
2024-02-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.01,0.07,0.05,0.0,0.0,318.0,,2024-02-26,中证交易所绿色债券指数
2024-02-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.08,0.07,0.05,0.0,0.0,318.0,,2024-02-27,中证交易所绿色债券指数
2024-02-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.11,0.03,0.02,0.0,0.0,318.0,,2024-02-28,中证交易所绿色债券指数
2024-02-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.15,0.04,0.03,0.0,0.0,318.0,,2024-02-29,中证交易所绿色债券指数
2024-03-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.17,0.02,0.01,0.0,0.0,309.0,,2024-03-01,中证交易所绿色债券指数
2024-03-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.17,0.0,0.0,0.0,0.0,309.0,,2024-03-04,中证交易所绿色债券指数
2024-03-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.2,0.03,0.02,0.0,0.0,309.0,,2024-03-05,中证交易所绿色债券指数
2024-03-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.23,0.04,0.03,0.0,0.0,309.0,,2024-03-06,中证交易所绿色债券指数
2024-03-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.28,0.04,0.03,0.0,0.0,309.0,,2024-03-07,中证交易所绿色债券指数
2024-03-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.29,0.01,0.01,0.0,0.0,309.0,,2024-03-08,中证交易所绿色债券指数
2024-03-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.32,0.03,0.02,0.0,0.0,308.0,,2024-03-11,中证交易所绿色债券指数
2024-03-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.29,-0.03,-0.02,0.0,0.0,308.0,,2024-03-12,中证交易所绿色债券指数
2024-03-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.21,-0.08,-0.06,0.0,0.0,308.0,,2024-03-13,中证交易所绿色债券指数
2024-03-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.17,-0.04,-0.03,0.0,0.0,308.0,,2024-03-14,中证交易所绿色债券指数
2024-03-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.17,0.0,0.0,0.0,0.0,308.0,,2024-03-15,中证交易所绿色债券指数
2024-03-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.23,0.06,0.04,0.0,0.0,308.0,,2024-03-18,中证交易所绿色债券指数
2024-03-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.28,0.04,0.03,0.0,0.0,308.0,,2024-03-19,中证交易所绿色债券指数
2024-03-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.29,0.01,0.01,0.0,0.0,308.0,,2024-03-20,中证交易所绿色债券指数
2024-03-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.32,0.03,0.02,0.0,0.0,308.0,,2024-03-21,中证交易所绿色债券指数
2024-03-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.32,0.01,0.0,0.0,0.0,308.0,,2024-03-22,中证交易所绿色债券指数
2024-03-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.34,0.02,0.01,0.0,0.0,308.0,,2024-03-25,中证交易所绿色债券指数
2024-03-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.32,-0.03,-0.02,0.0,0.0,308.0,,2024-03-26,中证交易所绿色债券指数
2024-03-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.34,0.02,0.02,0.0,0.0,308.0,,2024-03-27,中证交易所绿色债券指数
2024-03-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.37,0.03,0.02,0.0,0.0,308.0,,2024-03-28,中证交易所绿色债券指数
2024-03-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.4,0.04,0.03,0.0,0.0,308.0,,2024-03-29,中证交易所绿色债券指数
2024-04-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.46,0.06,0.04,0.0,0.0,306.0,,2024-04-01,中证交易所绿色债券指数
2024-04-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.49,0.03,0.02,0.0,0.0,306.0,,2024-04-02,中证交易所绿色债券指数
2024-04-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.54,0.05,0.04,0.0,0.0,306.0,,2024-04-03,中证交易所绿色债券指数
2024-04-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.65,0.11,0.08,0.0,0.0,306.0,,2024-04-08,中证交易所绿色债券指数
2024-04-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.73,0.08,0.06,0.0,0.0,306.0,,2024-04-09,中证交易所绿色债券指数
2024-04-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.77,0.04,0.03,0.0,0.0,306.0,,2024-04-10,中证交易所绿色债券指数
2024-04-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.84,0.07,0.05,0.0,0.0,306.0,,2024-04-11,中证交易所绿色债券指数
2024-04-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,138.95,0.11,0.08,0.0,0.0,306.0,,2024-04-12,中证交易所绿色债券指数
2024-04-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.04,0.09,0.06,0.0,0.0,306.0,,2024-04-15,中证交易所绿色债券指数
2024-04-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.08,0.05,0.03,0.0,0.0,306.0,,2024-04-16,中证交易所绿色债券指数
2024-04-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.12,0.04,0.03,0.0,0.0,306.0,,2024-04-17,中证交易所绿色债券指数
2024-04-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.18,0.06,0.05,0.0,0.0,306.0,,2024-04-18,中证交易所绿色债券指数
2024-04-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.29,0.11,0.08,0.0,0.0,305.0,,2024-04-19,中证交易所绿色债券指数
2024-04-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.39,0.1,0.07,0.0,0.0,305.0,,2024-04-22,中证交易所绿色债券指数
2024-04-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.48,0.09,0.07,0.0,0.0,305.0,,2024-04-23,中证交易所绿色债券指数
2024-04-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.5,0.02,0.01,0.0,0.0,305.0,,2024-04-24,中证交易所绿色债券指数
2024-04-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.44,-0.05,-0.04,0.0,0.0,305.0,,2024-04-25,中证交易所绿色债券指数
2024-04-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.41,-0.03,-0.02,0.0,0.0,305.0,,2024-04-26,中证交易所绿色债券指数
2024-04-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.22,-0.19,-0.14,0.0,0.0,305.0,,2024-04-29,中证交易所绿色债券指数
2024-04-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.15,-0.07,-0.05,0.0,0.0,305.0,,2024-04-30,中证交易所绿色债券指数
2024-05-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.29,0.14,0.1,0.0,0.0,307.0,,2024-05-06,中证交易所绿色债券指数
2024-05-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.39,0.1,0.07,0.0,0.0,307.0,,2024-05-07,中证交易所绿色债券指数
2024-05-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.48,0.08,0.06,0.0,0.0,307.0,,2024-05-08,中证交易所绿色债券指数
2024-05-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.49,0.01,0.01,0.0,0.0,307.0,,2024-05-09,中证交易所绿色债券指数
2024-05-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.49,0.0,0.0,0.0,0.0,307.0,,2024-05-10,中证交易所绿色债券指数
2024-05-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.52,0.03,0.02,0.0,0.0,307.0,,2024-05-13,中证交易所绿色债券指数
2024-05-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.61,0.08,0.06,0.0,0.0,307.0,,2024-05-14,中证交易所绿色债券指数
2024-05-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.64,0.04,0.03,0.0,0.0,307.0,,2024-05-15,中证交易所绿色债券指数
2024-05-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.66,0.02,0.01,0.0,0.0,307.0,,2024-05-16,中证交易所绿色债券指数
2024-05-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.64,-0.02,-0.02,0.0,0.0,307.0,,2024-05-17,中证交易所绿色债券指数
2024-05-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.69,0.05,0.04,0.0,0.0,307.0,,2024-05-20,中证交易所绿色债券指数
2024-05-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.7,0.01,0.0,0.0,0.0,307.0,,2024-05-21,中证交易所绿色债券指数
2024-05-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.73,0.03,0.02,0.0,0.0,307.0,,2024-05-22,中证交易所绿色债券指数
2024-05-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.77,0.04,0.03,0.0,0.0,307.0,,2024-05-23,中证交易所绿色债券指数
2024-05-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.8,0.03,0.02,0.0,0.0,307.0,,2024-05-24,中证交易所绿色债券指数
2024-05-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.83,0.03,0.02,0.0,0.0,307.0,,2024-05-27,中证交易所绿色债券指数
2024-05-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.86,0.03,0.02,0.0,0.0,307.0,,2024-05-28,中证交易所绿色债券指数
2024-05-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.9,0.04,0.03,0.0,0.0,307.0,,2024-05-29,中证交易所绿色债券指数
2024-05-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.96,0.06,0.04,0.0,0.0,307.0,,2024-05-30,中证交易所绿色债券指数
2024-05-31,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,139.98,0.02,0.01,0.0,0.0,307.0,,2024-05-31,中证交易所绿色债券指数
2024-06-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,140.02,0.04,0.03,0.0,0.0,311.0,,2024-06-03,中证交易所绿色债券指数
2024-06-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,140.05,0.04,0.03,0.0,0.0,311.0,,2024-06-04,中证交易所绿色债券指数
2024-06-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,140.11,0.06,0.04,0.0,0.0,311.0,,2024-06-05,中证交易所绿色债券指数
2024-06-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,140.17,0.06,0.04,0.0,0.0,311.0,,2024-06-06,中证交易所绿色债券指数
2024-06-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,140.2,0.04,0.03,0.0,0.0,311.0,,2024-06-07,中证交易所绿色债券指数
2024-06-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,140.27,0.07,0.05,0.0,0.0,311.0,,2024-06-11,中证交易所绿色债券指数
2024-06-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,140.29,0.02,0.02,0.0,0.0,311.0,,2024-06-12,中证交易所绿色债券指数
2024-06-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,140.31,0.02,0.01,0.0,0.0,311.0,,2024-06-13,中证交易所绿色债券指数
2024-06-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,140.35,0.04,0.03,0.0,0.0,311.0,,2024-06-14,中证交易所绿色债券指数
